"true_N","true_ICC","true_AR1","true_event_rate","signal_mode","n_events","actual_event_rate","regen","empirical_icc","empirical_ar1","naive_mean","naive_sd","s10_mean","s10_sd","s5_mean","loco_auroc","true_auroc","optimism_naive_true","resid_s10_true","resid_s5_true","resid_loco_true","optimism_naive_loco","dev_s10_loco","fit_status","folds_ok","flagged","naive_reps_valid","s10_reps_valid","s5_reps_valid","loco_valid"
75,0.3,0.5,0.2,"controlled",15,0.2,0,0.310452953405087,0.451423723927851,0.767777777777778,0.00222222222222223,0.652,0.027301095110612,0.648444444444444,0.652222222222222,0.586633478415183,0.181144299362595,0.0653665215848168,0.0618109660292613,0.0655887438070391,0.115555555555556,-0.000222222222222235,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",11,0.146666666666667,0,0.303869219879248,0.433152985504393,0.753551136363636,0.00234363043006906,0.505823863636364,0.0316665448970038,0.540340909090909,0.5,0.530730569739858,0.222820566623779,-0.024906706103494,0.00961033935105138,-0.0307305697398577,0.253551136363636,0.00582386363636367,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",11,0.146666666666667,0,0.303869219879248,0.433152985504393,0.753551136363636,0.00234363043006906,0.505823863636364,0.0316665448970038,0.540340909090909,0.5,0.530730569739858,0.222820566623779,-0.024906706103494,0.00961033935105138,-0.0307305697398577,0.253551136363636,0.00582386363636367,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",19,0.253333333333333,0,0.322090500452272,0.44909948294,0.756390977443609,0.00192101625523254,0.618045112781955,0.0352222849268595,0.603665413533835,0.628759398496241,0.56594990805094,0.190441069392669,0.0520952047310146,0.0377155054828943,0.0628094904453004,0.127631578947368,-0.0107142857142858,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",19,0.253333333333333,0,0.322090500452272,0.44909948294,0.756390977443609,0.00192101625523254,0.618045112781955,0.0352222849268595,0.603665413533835,0.628759398496241,0.56594990805094,0.190441069392669,0.0520952047310146,0.0377155054828943,0.0628094904453004,0.127631578947368,-0.0107142857142858,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",21,0.28,0,0.321923680098982,0.442273417929668,0.758201058201058,0.00165237734539156,0.644091710758377,0.0192806239032063,0.642151675485009,0.64373897707231,0.616142166784857,0.142058891416201,0.0279495439735202,0.0260095087001516,0.0275968102874532,0.114462081128748,0.00035273368606703,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",21,0.28,0,0.321923680098982,0.442273417929668,0.758201058201058,0.00165237734539156,0.644091710758377,0.0192806239032063,0.642151675485009,0.64373897707231,0.616142166784857,0.142058891416201,0.0279495439735202,0.0260095087001516,0.0275968102874532,0.114462081128748,0.00035273368606703,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",18,0.24,0,0.354953906165243,0.467536606527175,0.793957115009747,0.00230646385306028,0.666764132553606,0.0164666397339351,0.65682261208577,0.66374269005848,0.599644367596599,0.194312747413147,0.0671197649570068,0.0571782444891705,0.0640983224618801,0.130214424951267,0.0030214424951267,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",18,0.24,0,0.354953906165243,0.467536606527175,0.793957115009747,0.00230646385306028,0.666764132553606,0.0164666397339351,0.65682261208577,0.66374269005848,0.599644367596599,0.194312747413147,0.0671197649570068,0.0571782444891705,0.0640983224618801,0.130214424951267,0.0030214424951267,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",12,0.16,0,0.308424652608742,0.461884703641018,0.764550264550265,0.00224824493544655,0.594444444444444,0.0260417454017454,0.591269841269841,0.580687830687831,0.527141561398134,0.23740870315213,0.0673028830463102,0.064128279871707,0.0535462692896964,0.183862433862434,0.0137566137566137,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",12,0.16,0,0.308424652608742,0.461884703641018,0.764550264550265,0.00224824493544655,0.594444444444444,0.0260417454017454,0.591269841269841,0.580687830687831,0.527141561398134,0.23740870315213,0.0673028830463102,0.064128279871707,0.0535462692896964,0.183862433862434,0.0137566137566137,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",11,0.146666666666667,0,0.296437869556465,0.44622261181115,0.687926136363636,0.00348260900538508,0.511221590909091,0.0561771365777061,0.558806818181818,0.565340909090909,0.562903796831622,0.125022339532015,-0.0516822059225307,-0.00409697864980341,0.00243711225928744,0.122585227272727,-0.0541193181818181,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",11,0.146666666666667,0,0.296437869556465,0.44622261181115,0.687926136363636,0.00348260900538508,0.511221590909091,0.0561771365777061,0.558806818181818,0.565340909090909,0.562903796831622,0.125022339532015,-0.0516822059225307,-0.00409697864980341,0.00243711225928744,0.122585227272727,-0.0541193181818181,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",20,0.266666666666667,0,0.336564825484392,0.4465637611058,0.732909090909091,0.00277069804864547,0.553,0.0554802887754552,0.569818181818182,0.570909090909091,0.56209694039494,0.170812150514151,-0.00909694039494013,0.00772124142324171,0.00881215051415085,0.162,-0.017909090909091,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",20,0.266666666666667,0,0.336564825484392,0.4465637611058,0.732909090909091,0.00277069804864547,0.553,0.0554802887754552,0.569818181818182,0.570909090909091,0.56209694039494,0.170812150514151,-0.00909694039494013,0.00772124142324171,0.00881215051415085,0.162,-0.017909090909091,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",17,0.226666666666667,0,0.300602716715308,0.463374495729904,0.742292089249493,0.00074834156934341,0.583569979716024,0.0226539712463577,0.567139959432049,0.580121703853955,0.527648538791714,0.214643550457779,0.0559214409243105,0.0394914206403348,0.0524731650622415,0.162170385395538,0.00344827586206897,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",17,0.226666666666667,0,0.300602716715308,0.463374495729904,0.742292089249493,0.00074834156934341,0.583569979716024,0.0226539712463577,0.567139959432049,0.580121703853955,0.527648538791714,0.214643550457779,0.0559214409243105,0.0394914206403348,0.0524731650622415,0.162170385395538,0.00344827586206897,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",23,0.306666666666667,0,0.294921396883487,0.471878398677677,0.734615384615385,0.00305816426406804,0.611538461538462,0.0186928964796163,0.595401337792642,0.603678929765886,0.601533804369809,0.133081580245575,0.0100046571686523,-0.00613246657716715,0.00214512539607703,0.130936454849498,0.00785953177257526,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",23,0.306666666666667,0,0.294921396883487,0.471878398677677,0.734615384615385,0.00305816426406804,0.611538461538462,0.0186928964796163,0.595401337792642,0.603678929765886,0.601533804369809,0.133081580245575,0.0100046571686523,-0.00613246657716715,0.00214512539607703,0.130936454849498,0.00785953177257526,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",16,0.213333333333333,0,0.351400434703579,0.44606172265341,0.751906779661017,0.00156327285460301,0.589406779661017,0.0218310596952317,0.580402542372881,0.585805084745763,0.620794922404118,0.131111857256899,-0.0313881427431009,-0.0403923800312365,-0.0349898376583551,0.166101694915254,0.00360169491525419,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",16,0.213333333333333,0,0.351400434703579,0.44606172265341,0.751906779661017,0.00156327285460301,0.589406779661017,0.0218310596952317,0.580402542372881,0.585805084745763,0.620794922404118,0.131111857256899,-0.0313881427431009,-0.0403923800312365,-0.0349898376583551,0.166101694915254,0.00360169491525419,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",23,0.306666666666667,0,0.310307952855906,0.457491039337706,0.662458193979933,0.00249438693815656,0.509364548494983,0.020304703792746,0.524414715719064,0.512541806020067,0.6039612919442,0.058496902035733,-0.0945967434492169,-0.0795465762251366,-0.0914194859241333,0.149916387959866,-0.00317725752508358,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",23,0.306666666666667,0,0.310307952855906,0.457491039337706,0.662458193979933,0.00249438693815656,0.509364548494983,0.020304703792746,0.524414715719064,0.512541806020067,0.6039612919442,0.058496902035733,-0.0945967434492169,-0.0795465762251366,-0.0914194859241333,0.149916387959866,-0.00317725752508358,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",24,0.32,0,0.325351586735353,0.445050852679864,0.728839869281046,0.00194292581500402,0.522303921568627,0.0350367551540227,0.537009803921569,0.544117647058824,0.581273996722995,0.14756587255805,-0.0589700751543678,-0.0442641928014267,-0.0371563496641717,0.184722222222222,-0.0218137254901961,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",24,0.32,0,0.325351586735353,0.445050852679864,0.728839869281046,0.00194292581500402,0.522303921568627,0.0350367551540227,0.537009803921569,0.544117647058824,0.581273996722995,0.14756587255805,-0.0589700751543678,-0.0442641928014267,-0.0371563496641717,0.184722222222222,-0.0218137254901961,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",12,0.16,0,0.31107478912682,0.462779671663411,0.731084656084656,0.00379547428865208,0.519708994708995,0.0426184646520319,0.528174603174603,0.465608465608466,0.579706283619593,0.151378372465063,-0.0599972889105981,-0.0515316804449896,-0.114097818011127,0.265476190476191,0.0541005291005291,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",12,0.16,0,0.31107478912682,0.462779671663411,0.731084656084656,0.00379547428865208,0.519708994708995,0.0426184646520319,0.528174603174603,0.465608465608466,0.579706283619593,0.151378372465063,-0.0599972889105981,-0.0515316804449896,-0.114097818011127,0.265476190476191,0.0541005291005291,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",14,0.186666666666667,0,0.316458776318207,0.44477884364719,0.757025761124122,0.00185145062070748,0.607962529274005,0.035413023191788,0.585714285714286,0.603044496487119,0.599791360968452,0.15723440015567,0.00817116830555276,-0.0140770752541662,0.00325313551866746,0.153981264637002,0.0049180327868853,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",14,0.186666666666667,0,0.316458776318207,0.44477884364719,0.757025761124122,0.00185145062070748,0.607962529274005,0.035413023191788,0.585714285714286,0.603044496487119,0.599791360968452,0.15723440015567,0.00817116830555276,-0.0140770752541662,0.00325313551866746,0.153981264637002,0.0049180327868853,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",15,0.2,0,0.354120818409341,0.456449275072646,0.795222222222222,0.00128833534303155,0.634,0.020475821332959,0.616333333333333,0.628888888888889,0.581841597330156,0.213380624892066,0.0521584026698438,0.0344917360031771,0.0470472915587328,0.166333333333333,0.00511111111111107,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",15,0.2,0,0.354120818409341,0.456449275072646,0.795222222222222,0.00128833534303155,0.634,0.020475821332959,0.616333333333333,0.628888888888889,0.581841597330156,0.213380624892066,0.0521584026698438,0.0344917360031771,0.0470472915587328,0.166333333333333,0.00511111111111107,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",17,0.226666666666667,0,0.327060375873227,0.457029966943929,0.757302231237323,0.00219352646348998,0.598580121703854,0.015461126977817,0.595638945233266,0.599391480730223,0.60616574147502,0.151136489762303,-0.00758561977116579,-0.0105267962417541,-0.0067742607447967,0.157910750507099,-0.000811359026369085,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",17,0.226666666666667,0,0.327060375873227,0.457029966943929,0.757302231237323,0.00219352646348998,0.598580121703854,0.015461126977817,0.595638945233266,0.599391480730223,0.60616574147502,0.151136489762303,-0.00758561977116579,-0.0105267962417541,-0.0067742607447967,0.157910750507099,-0.000811359026369085,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",10,0.133333333333333,0,0.317910431842287,0.458540915247968,0.819076923076923,0.00194601702164207,0.584769230769231,0.0167504795970866,0.604153846153846,0.578461538461538,0.599537628260372,0.219539294816552,-0.0147683974911408,0.00461621789347455,-0.0210760897988331,0.240615384615385,0.00630769230769235,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",10,0.133333333333333,0,0.317910431842287,0.458540915247968,0.819076923076923,0.00194601702164207,0.584769230769231,0.0167504795970866,0.604153846153846,0.578461538461538,0.599537628260372,0.219539294816552,-0.0147683974911408,0.00461621789347455,-0.0210760897988331,0.240615384615385,0.00630769230769235,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",18,0.24,0,0.285528514062986,0.462893870264745,0.750487329434698,0.00251655837960195,0.61140350877193,0.0196981319795952,0.612573099415205,0.610136452241715,0.543567447045708,0.20691988238899,0.0678360617262219,0.0690056523694967,0.0665690051960075,0.140350877192982,0.00126705653021442,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",18,0.24,0,0.285528514062986,0.462893870264745,0.750487329434698,0.00251655837960195,0.61140350877193,0.0196981319795952,0.612573099415205,0.610136452241715,0.543567447045708,0.20691988238899,0.0678360617262219,0.0690056523694967,0.0665690051960075,0.140350877192982,0.00126705653021442,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",19,0.253333333333333,0,0.301808642878485,0.437039280664745,0.718703007518797,0.00242870268713211,0.529887218045113,0.0229865349512578,0.533646616541353,0.529135338345865,0.543653640006904,0.175049367511893,-0.0137664219617909,-0.0100070234655503,-0.014518301661039,0.189567669172932,0.000751879699248059,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",19,0.253333333333333,0,0.301808642878485,0.437039280664745,0.718703007518797,0.00242870268713211,0.529887218045113,0.0229865349512578,0.533646616541353,0.529135338345865,0.543653640006904,0.175049367511893,-0.0137664219617909,-0.0100070234655503,-0.014518301661039,0.189567669172932,0.000751879699248059,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",14,0.186666666666667,0,0.337617337429524,0.468916240670032,0.771428571428571,0.00163748454046862,0.611592505854801,0.020146338924078,0.607142857142857,0.601873536299766,0.581942015646572,0.189486555782,0.0296504902082294,0.0252008414962855,0.0199315206531943,0.169555035128806,0.00971896955503515,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",14,0.186666666666667,0,0.337617337429524,0.468916240670032,0.771428571428571,0.00163748454046862,0.611592505854801,0.020146338924078,0.607142857142857,0.601873536299766,0.581942015646572,0.189486555782,0.0296504902082294,0.0252008414962855,0.0199315206531943,0.169555035128806,0.00971896955503515,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",12,0.16,0,0.293709979609461,0.447692225716004,0.67526455026455,0.0040530811972774,0.648412698412698,0.0130916003949881,0.633862433862434,0.654761904761905,0.553520791931522,0.121743758333029,0.0948919064811767,0.0803416419309121,0.101241112830383,0.0205026455026455,-0.00634920634920633,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",12,0.16,0,0.293709979609461,0.447692225716004,0.67526455026455,0.0040530811972774,0.648412698412698,0.0130916003949881,0.633862433862434,0.654761904761905,0.553520791931522,0.121743758333029,0.0948919064811767,0.0803416419309121,0.101241112830383,0.0205026455026455,-0.00634920634920633,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",19,0.253333333333333,0,0.313780433047637,0.442119095641092,0.741447368421053,0.00209923127415425,0.610714285714286,0.0188272521683904,0.603571428571429,0.600563909774436,0.627043597237338,0.114403771183715,-0.0163293115230522,-0.0234721686659094,-0.0264796874629019,0.140883458646616,0.0101503759398497,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",19,0.253333333333333,0,0.313780433047637,0.442119095641092,0.741447368421053,0.00209923127415425,0.610714285714286,0.0188272521683904,0.603571428571429,0.600563909774436,0.627043597237338,0.114403771183715,-0.0163293115230522,-0.0234721686659094,-0.0264796874629019,0.140883458646616,0.0101503759398497,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",15,0.2,0,0.297273821432379,0.450139477038813,0.710222222222222,0.00380599483812301,0.539111111111111,0.0168084504189699,0.560555555555556,0.527777777777778,0.590342375126591,0.119879847095631,-0.0512312640154796,-0.0297868195710351,-0.0625645973488129,0.182444444444444,0.0113333333333333,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",15,0.2,0,0.297273821432379,0.450139477038813,0.710222222222222,0.00380599483812301,0.539111111111111,0.0168084504189699,0.560555555555556,0.527777777777778,0.590342375126591,0.119879847095631,-0.0512312640154796,-0.0297868195710351,-0.0625645973488129,0.182444444444444,0.0113333333333333,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",19,0.253333333333333,0,0.35374358006858,0.459658326645595,0.717011278195489,0.00248463409259377,0.522086466165414,0.0240361934953832,0.535902255639098,0.530075187969925,0.571109101868596,0.145902176326893,-0.049022635703182,-0.0352068462294978,-0.0410339138986707,0.186936090225564,-0.00798872180451127,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",19,0.253333333333333,0,0.35374358006858,0.459658326645595,0.717011278195489,0.00248463409259377,0.522086466165414,0.0240361934953832,0.535902255639098,0.530075187969925,0.571109101868596,0.145902176326893,-0.049022635703182,-0.0352068462294978,-0.0410339138986707,0.186936090225564,-0.00798872180451127,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",12,0.16,0,0.335570485309479,0.467999799410781,0.833465608465608,0.00320689533438593,0.693386243386243,0.0478625624102808,0.666269841269841,0.694444444444444,0.58660982706162,0.246855781403988,0.106776416324623,0.079660014208221,0.107834617382824,0.139021164021164,-0.00105820105820109,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",12,0.16,0,0.335570485309479,0.467999799410781,0.833465608465608,0.00320689533438593,0.693386243386243,0.0478625624102808,0.666269841269841,0.694444444444444,0.58660982706162,0.246855781403988,0.106776416324623,0.079660014208221,0.107834617382824,0.139021164021164,-0.00105820105820109,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",14,0.186666666666667,0,0.301746989835794,0.452618794436339,0.784192037470726,0.00146565053516929,0.591100702576112,0.0233331753243422,0.576580796252927,0.57728337236534,0.572360204933263,0.211831832537463,0.0187404976428497,0.00422059131966468,0.00492316743207688,0.206908665105386,0.0138173302107728,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",14,0.186666666666667,0,0.301746989835794,0.452618794436339,0.784192037470726,0.00146565053516929,0.591100702576112,0.0233331753243422,0.576580796252927,0.57728337236534,0.572360204933263,0.211831832537463,0.0187404976428497,0.00422059131966468,0.00492316743207688,0.206908665105386,0.0138173302107728,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",21,0.28,0,0.321095574958066,0.475523428266947,0.741446208112875,0.00226928384075473,0.593033509700176,0.016707080431865,0.600793650793651,0.58641975308642,0.612652724406345,0.128793483706529,-0.0196192147061691,-0.0118590736126947,-0.0262329713199257,0.155026455026455,0.00661375661375663,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",21,0.28,0,0.321095574958066,0.475523428266947,0.741446208112875,0.00226928384075473,0.593033509700176,0.016707080431865,0.600793650793651,0.58641975308642,0.612652724406345,0.128793483706529,-0.0196192147061691,-0.0118590736126947,-0.0262329713199257,0.155026455026455,0.00661375661375663,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",20,0.266666666666667,0,0.343706176004902,0.424823088216314,0.712818181818182,0.00203052915972739,0.530181818181818,0.0191451849914356,0.529363636363636,0.512727272727273,0.564961956090988,0.147856225727193,-0.0347801379091701,-0.0355983197273519,-0.0522346833637156,0.200090909090909,0.0174545454545455,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",20,0.266666666666667,0,0.343706176004902,0.424823088216314,0.712818181818182,0.00203052915972739,0.530181818181818,0.0191451849914356,0.529363636363636,0.512727272727273,0.564961956090988,0.147856225727193,-0.0347801379091701,-0.0355983197273519,-0.0522346833637156,0.200090909090909,0.0174545454545455,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",14,0.186666666666667,0,0.323415060598679,0.458050354753917,0.8,0.00269292557543487,0.62096018735363,0.0200401890962028,0.598946135831382,0.61943793911007,0.625729355033153,0.174270644966848,-0.00476916767952251,-0.0267832192017708,-0.00629141592308224,0.18056206088993,0.00152224824355973,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",14,0.186666666666667,0,0.323415060598679,0.458050354753917,0.8,0.00269292557543487,0.62096018735363,0.0200401890962028,0.598946135831382,0.61943793911007,0.625729355033153,0.174270644966848,-0.00476916767952251,-0.0267832192017708,-0.00629141592308224,0.18056206088993,0.00152224824355973,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",14,0.186666666666667,0,0.308708245866581,0.458603023334872,0.728922716627635,0.00282813753828834,0.582435597189696,0.0243141517304202,0.592388758782201,0.578454332552693,0.54321006423169,0.185712652395944,0.0392255329580053,0.0491786945505113,0.035244268321003,0.150468384074941,0.00398126463700232,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",14,0.186666666666667,0,0.308708245866581,0.458603023334872,0.728922716627635,0.00282813753828834,0.582435597189696,0.0243141517304202,0.592388758782201,0.578454332552693,0.54321006423169,0.185712652395944,0.0392255329580053,0.0491786945505113,0.035244268321003,0.150468384074941,0.00398126463700232,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",14,0.186666666666667,0,0.344757951596427,0.457455021822585,0.775409836065574,0.00301331132952675,0.575644028103044,0.0257800417847823,0.560655737704918,0.569086651053864,0.579169329073482,0.196240506992091,-0.00352530097043791,-0.0185135913685643,-0.0100826780196183,0.20632318501171,0.00655737704918036,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",14,0.186666666666667,0,0.344757951596427,0.457455021822585,0.775409836065574,0.00301331132952675,0.575644028103044,0.0257800417847823,0.560655737704918,0.569086651053864,0.579169329073482,0.196240506992091,-0.00352530097043791,-0.0185135913685643,-0.0100826780196183,0.20632318501171,0.00655737704918036,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",11,0.146666666666667,0,0.321640594381838,0.433526328512121,0.681107954545455,0.00214379383005146,0.564204545454545,0.0281538406866387,0.540909090909091,0.595170454545455,0.574102252955037,0.107005701590417,-0.00989770750049179,-0.0331931620459464,0.0210682015904173,0.0859375,-0.0309659090909091,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",11,0.146666666666667,0,0.321640594381838,0.433526328512121,0.681107954545455,0.00214379383005146,0.564204545454545,0.0281538406866387,0.540909090909091,0.595170454545455,0.574102252955037,0.107005701590417,-0.00989770750049179,-0.0331931620459464,0.0210682015904173,0.0859375,-0.0309659090909091,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",16,0.213333333333333,0,0.324412214010637,0.461121907754185,0.747033898305085,0.0040198444832649,0.570868644067797,0.0262083207641513,0.549576271186441,0.565677966101695,0.601218471999471,0.145815426305613,-0.0303498279316748,-0.0516422008130307,-0.0355405058977765,0.18135593220339,0.00519067796610162,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",16,0.213333333333333,0,0.324412214010637,0.461121907754185,0.747033898305085,0.0040198444832649,0.570868644067797,0.0262083207641513,0.549576271186441,0.565677966101695,0.601218471999471,0.145815426305613,-0.0303498279316748,-0.0516422008130307,-0.0355405058977765,0.18135593220339,0.00519067796610162,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",29,0.386666666666667,0,0.331768382206871,0.449617818179732,0.685157421289355,0.00214950656347889,0.510944527736132,0.0382271280813812,0.547151424287856,0.547226386806597,0.543663083439898,0.141494337849458,-0.0327185557037657,0.00348834084795846,0.00356330336669908,0.137931034482759,-0.0362818590704648,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",29,0.386666666666667,0,0.331768382206871,0.449617818179732,0.685157421289355,0.00214950656347889,0.510944527736132,0.0382271280813812,0.547151424287856,0.547226386806597,0.543663083439898,0.141494337849458,-0.0327185557037657,0.00348834084795846,0.00356330336669908,0.137931034482759,-0.0362818590704648,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",15,0.2,0,0.290523560995377,0.445141538411482,0.745333333333333,0.00271155632855157,0.573555555555555,0.0197084371924981,0.575,0.581111111111111,0.547170571075756,0.198162762257578,0.0263849844797998,0.0278294289242442,0.0339405400353554,0.164222222222222,-0.00755555555555565,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",15,0.2,0,0.290523560995377,0.445141538411482,0.745333333333333,0.00271155632855157,0.573555555555555,0.0197084371924981,0.575,0.581111111111111,0.547170571075756,0.198162762257578,0.0263849844797998,0.0278294289242442,0.0339405400353554,0.164222222222222,-0.00755555555555565,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",20,0.266666666666667,0,0.347609701623379,0.449491723136192,0.704636363636364,0.00316227766016838,0.535636363636364,0.0203043871097972,0.549272727272727,0.515454545454545,0.570450159993709,0.134186203642654,-0.0348137963573456,-0.0211774327209819,-0.0549956145391638,0.189181818181818,0.0201818181818182,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",20,0.266666666666667,0,0.347609701623379,0.449491723136192,0.704636363636364,0.00316227766016838,0.535636363636364,0.0203043871097972,0.549272727272727,0.515454545454545,0.570450159993709,0.134186203642654,-0.0348137963573456,-0.0211774327209819,-0.0549956145391638,0.189181818181818,0.0201818181818182,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",19,0.253333333333333,0,0.348934458440352,0.459572284906871,0.71062030075188,0.0019030504446726,0.546240601503759,0.0297298996888519,0.541729323308271,0.546052631578947,0.545236593059937,0.165383707691943,0.00100400844382253,-0.00350726975166626,0.000816038519010465,0.164567669172932,0.00018796992481207,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"controlled",19,0.253333333333333,0,0.348934458440352,0.459572284906871,0.71062030075188,0.0019030504446726,0.546240601503759,0.0297298996888519,0.541729323308271,0.546052631578947,0.545236593059937,0.165383707691943,0.00100400844382253,-0.00350726975166626,0.000816038519010465,0.164567669172932,0.00018796992481207,"ok",TRUE,FALSE,10,10,10,TRUE
75,0.3,0.5,0.2,"baseline",20,0.266666666666667,0,0.335204785148998,0.455668712143974,0.791454545454545,0.00197319037528483,0.645272727272727,0.0239136800911206,0.646,0.646363636363636,0.61910671179596,0.172347833658585,0.0261660154767669,0.0268932882040397,0.027256924567676,0.145090909090909,-0.00109090909090914,"ok",TRUE,FALSE,10,10,10,TRUE
